#{"t_start": 1761617022.1620889, "env_id": "None"}
r,l,t
3420.59913,340,763.689033
-1798.779287,340,764.578227
2481.385586,413,765.528911
-11626.200496,1946,771.540084
-12869.031397,1123,773.330168
3679.012113,340,774.168223
3039.031552,340,775.047395
3626.417587,340,775.925544
-16869.099154,1605,778.378089
-743.457503,414,779.339106
2966.332935,340,780.231741
3585.618469,340,781.10836
3895.815281,410,782.078615
709.906899,340,782.916506
-894.140518,414,783.846112
307.706862,340,784.720412
4175.226095,340,785.611809
-9123.626112,1296,791.20464
2941.046784,414,792.148273
-6195.176846,340,793.034196
-5159.736398,1275,795.014007
3019.700746,340,795.877536
2003.126407,340,796.749419
3008.20768,414,797.699843
-7375.845056,1822,800.455258
3262.625489,340,801.334166
2243.372192,414,802.346559
3330.178872,340,803.299993
2048.412221,414,804.286041
2920.700324,340,805.204699
-19148.087746,1179,810.270237
1524.414397,414,811.224154
3855.770642,340,812.105351
-17611.052722,2190,815.312253
-4334.219359,414,816.26672
-566.605399,917,817.849997
4071.381756,340,818.682211
-14968.610148,1015,820.43024
650.034767,414,821.335098
-4178.936975,2139,827.11921
3821.314992,412,828.011894
1991.412298,414,828.966874
-4840.817625,1569,830.967764
2569.049227,340,831.822106
-4016.789872,1520,834.17829
2004.956665,350,835.030663
-5079.940776,1835,837.618205
3634.526925,340,838.490071
3734.323081,340,839.358679
3372.294742,340,840.193651
2258.565468,340,844.370426
-16001.302098,1245,847.66955
-1494.223519,340,848.432128
-3133.193208,1244,850.250168
-8164.790138,414,851.110396
-11850.04661,982,852.824435
5328.278112,1087,854.602033
-5353.043264,430,855.547719
-2141.438112,2375,862.037728
-5208.117547,1073,863.931069
-482.960122,465,864.908682
2131.639768,340,865.806459
2594.475835,414,866.932537
1880.789436,456,868.017546
1010.219925,1349,870.157324
-15384.765698,2434,873.508605
-7463.105148,1684,879.284469
-2002.431507,1826,882.19405
2858.057028,445,883.114122
807.852311,340,883.927256
3422.536823,414,884.87477
1810.720319,340,885.761062
3388.815161,340,886.656372
2255.115094,340,887.561445
-1625.776167,1302,889.683101
2068.67358,340,890.558777
-9435.533795,1303,892.636706
