#{"t_start": 1761614047.041809, "env_id": "None"}
r,l,t
-4237.237188,1707,850.668163
-7952.987639,1715,852.706999
-13955.915151,426,853.597509
3325.230294,340,854.453075
-4539.25616,414,855.41372
-4696.517235,1571,857.362753
-8292.899132,1471,859.145503
-8830.193548,426,860.046171
-78.222965,434,860.998294
-972.810359,340,861.821644
-21885.943909,1005,866.582252
-298.711132,414,867.581535
-406.132427,413,868.518943
2889.446256,410,869.493742
-881.863987,340,870.383861
-487.709217,414,871.328156
2980.903806,340,872.205388
3397.456812,340,873.059234
-2179.789296,446,873.999537
3248.127811,340,874.866993
3015.090269,340,875.74572
-1581.438816,414,876.698543
-24408.952938,1340,878.469237
-8123.621101,340,879.434517
3275.291211,340,880.32656
3093.170042,340,881.193061
482.07285,340,882.075614
-800.75906,340,882.974161
2375.566479,418,883.911106
-8924.438459,340,887.942126
3956.073768,340,888.879406
2573.713057,340,889.756811
246.55399,340,890.628067
3568.154658,340,891.502613
-5342.195964,414,892.448487
-11707.048513,1265,894.357228
2420.702551,340,895.20016
3417.863056,340,896.050742
4188.91035,340,896.890824
-20061.335465,1088,898.412065
3624.571421,340,899.249935
-8012.075736,414,900.174189
2975.607518,340,901.045458
-21555.715876,2351,906.945544
-13039.608269,431,907.88892
-7944.507789,414,908.807174
3230.303923,340,909.614741
6.477196,439,910.57775
2488.64374,340,911.532406
4065.317675,340,912.42397
3319.028717,426,913.401963
2921.430856,340,914.289372
3578.844655,414,915.249664
-17066.247929,414,916.221666
3471.963698,340,917.107081
-12101.002361,1092,918.671948
-290.386254,414,919.577739
3674.674198,443,920.558583
-8766.795016,425,921.518734
-2746.24782,340,922.418225
-2038.587079,340,923.304319
2891.121724,414,927.439566
-8405.142071,340,928.503945
-4928.787939,414,929.608186
-781.788458,340,930.564162
3423.140118,340,931.466635
729.566048,340,932.345258
-2826.37566,340,933.234165
-14410.658738,414,934.185023
4380.320355,423,935.134606
2550.827263,414,936.085558
-7829.003705,426,937.020003
3587.476852,340,937.876238
1777.027847,340,938.756066
2033.795949,419,939.692577
-11914.694683,417,940.637663
-9504.241127,414,941.588284
-2364.738084,340,942.537583
1070.163703,340,943.452546
1485.630631,340,944.351726
-8774.016872,1366,949.340534
-7674.390011,412,950.316284
-10226.61513,439,951.29281
3087.97582,426,952.237586
-8880.427171,433,953.225884
2465.12967,340,954.102717
3250.42685,340,954.995053
1381.23745,340,955.873552
2447.212443,414,956.825405
-9582.112731,426,957.786816
3591.494657,422,958.7361
-1108.220275,433,959.701406
3673.022384,351,960.603757
3341.339185,340,961.553834
2005.382257,340,962.481187
-14668.634202,1266,964.209022
-4344.033011,443,965.1644
-700.560608,340,966.060652
-518.471899,414,970.344053
3500.511186,347,971.304694
-7065.790378,414,972.273237
-5906.615914,414,973.244114
-2472.542492,428,974.190386
1650.604714,340,975.018426
3424.533975,340,975.887995
-706.794083,455,976.835454
-4985.249535,414,977.774843
2542.535018,340,978.670547
2324.705023,340,979.562937
3487.057286,340,980.455974
-5616.543712,414,981.403424
