#{"t_start": 1761796698.4788873, "env_id": "None"}
r,l,t
-3232.449883,1853,846.276547
687.860593,340,846.993837
171.036806,414,847.771909
1068.681319,340,848.521512
-119.730427,414,851.18479
13.300995,446,852.04438
-200.078993,426,852.844492
-3215.710886,1500,854.373514
1248.701298,866,855.649409
-325.393239,990,856.98831
505.883862,792,858.251614
-3812.789375,1348,860.004806
2326.427019,1313,861.718451
-478.481134,410,864.34186
969.10493,1136,866.002421
-710.086588,1356,867.433381
529.064838,424,868.221184
-485.15735,414,869.020366
1265.071628,1418,870.455269
-2736.425686,1375,871.86578
-940.961694,702,872.993678
493.321298,340,873.734017
-1369.688002,1321,876.979899
630.652092,895,878.289547
67.128943,423,879.100768
2206.216104,739,880.34626
283.474489,436,881.17103
1342.231557,942,882.61214
-4858.345769,657,883.700565
-480.630524,1287,885.094926
750.567954,816,886.315721
15.075743,409,887.085204
-1841.585361,414,887.879115
189.955773,418,888.666734
-599.474803,1212,891.963058
-4155.31744,1123,893.448251
-473.44402,685,894.573557
303.856776,340,895.335015
-2766.388381,1289,896.686167
1360.033686,351,897.415161
-1414.521232,340,898.160244
-2469.312297,1068,899.601338
-1470.879381,1384,901.031525
682.813234,340,901.732701
972.62848,411,904.381871
1449.910156,664,905.575754
1243.806937,340,906.324881
-3108.334409,1595,907.920934
-340.348694,340,908.632692
-1181.291402,2461,910.748706
-2057.011122,606,911.688115
-2522.29254,993,913.10291
1065.731146,419,913.85845
1046.892182,414,916.53735
680.513586,686,917.763288
-1260.280839,1503,919.309092
782.646853,440,920.116318
-2148.418126,977,921.306246
-1226.827738,978,922.617045
913.941795,871,923.868027
-2495.205079,868,925.154286
-2052.953868,1733,926.777982
681.959591,340,929.409923
-1870.99544,1295,930.851189
903.615787,412,931.628065
480.73779,418,932.436721
-668.424,422,933.244485
-2851.103632,1324,934.935553
865.664174,414,935.70791
-358.319299,340,936.433898
-238.168177,1063,937.933115
-1585.445009,962,939.267993
1355.361728,340,939.976271
-79.528558,1101,943.407036
-259.646775,567,944.495604
3011.046945,908,945.838563
-655.266245,932,947.175854
-1629.62036,414,947.948821
-443.190044,1681,949.605333
455.050441,923,950.910489
-2718.012503,1962,952.738911
2528.650762,892,955.948425
-1185.438673,414,956.750663
-1882.558801,891,958.052291
1397.476238,418,958.863322
1217.48251,414,959.677652
-1227.601995,1760,961.800909
-2377.957941,883,963.058588
139.211414,340,963.789847
1785.349208,1067,965.311472
-1383.689278,1539,968.660246
-1820.631185,850,969.853692
188.910192,340,970.613309
650.512735,1727,972.328253
-2486.314107,894,973.407389
4.423928,861,974.663156
-563.773187,424,975.45637
2578.324212,806,976.646948
1396.05542,1137,977.924422
-2730.549749,852,979.013178
-634.110276,445,981.698066
-3232.197232,953,982.897335
-755.336374,958,984.217328
-494.881136,1179,985.519801
561.01445,414,986.301986
-1778.131808,806,987.529389
-622.71304,855,988.780178
-1717.799705,909,989.912012
-484.730897,716,990.925989
1.144109,414,991.717772
951.868246,413,992.489966
562.321536,340,995.08446
-1495.31321,850,996.279738
-4731.151213,1064,997.736641
-915.561938,1283,999.11847
-253.987608,415,999.912866
-1465.06454,956,1001.140603
362.99869,869,1002.460869
631.706003,947,1003.790025
1359.574216,1174,1005.380629
724.131221,695,1008.379143
610.108973,340,1009.112207
821.549169,1095,1010.615834
1514.437808,956,1011.978056
1148.269839,340,1012.718989
-4541.17125,1009,1014.202245
3029.69076,2246,1016.278316
788.923379,340,1017.113739
430.193279,414,1017.95141
372.06391,414,1018.753488
-1221.313863,569,1019.665679
-3371.579349,775,1022.821522
-3662.050883,1522,1024.577084
-839.807213,955,1026.589784
50.415561,426,1027.282844
-2843.984644,1178,1028.542788
763.809517,340,1029.29383
-976.028304,417,1030.088499
-2337.671029,439,1030.916121
412.672554,1236,1032.514967
713.288019,426,1033.300874
559.213101,340,1034.030405
-283.336545,414,1036.702325
255.416354,409,1037.506119
-1858.797459,859,1038.619323
-2333.923749,996,1039.787739
1493.826066,340,1040.541403
-768.487365,438,1041.380078
-1962.134091,2100,1043.329458
-1276.477341,817,1044.402552
935.710747,480,1045.218325
564.378605,1175,1046.778378
-1535.278411,1131,1050.241796
-696.067768,1300,1051.637117
-394.608477,1919,1053.463573
-2694.64013,685,1054.652023
-1155.19961,1040,1056.096081
-3864.255758,733,1057.217695
-1832.899609,1170,1058.511375
-1074.893873,1352,1061.879768
-3268.429637,2219,1063.884047
2212.382649,1817,1065.644816
-2302.208068,1431,1067.163062
-1967.745998,762,1068.192278
-2836.844837,1244,1071.453295
-505.493295,1118,1073.21785
2389.791024,866,1074.578122
904.326744,1041,1075.795651
-2894.075694,1121,1077.101074
-177.217802,414,1077.872077
-15.242937,914,1079.026678
-1844.253798,816,1080.076825
-3559.564281,1088,1081.348756
-153.799226,340,1083.91925
268.849875,1002,1085.501236
-1960.490881,844,1086.74938
-3607.288655,1206,1088.279084
317.602599,340,1088.986417
-560.298253,900,1090.274753
1016.754209,340,1091.026652
487.934236,414,1091.840112
-652.277286,807,1093.128009
367.998847,576,1094.211087
138.381728,434,1095.030142
-3433.034309,1155,1098.281
-718.49083,340,1099.08951
107.183286,1232,1100.725714
-1555.593093,1222,1102.043338
-2593.594789,983,1103.423078
-1147.597383,565,1104.448372
861.58018,446,1105.252239
1860.823858,1932,1106.981499
-365.357535,340,1107.683183
1813.993456,420,1108.476187
-299.627855,414,1109.245273
-519.426785,340,1111.850929
-4833.490051,414,1112.668734
-1914.603813,683,1113.635911
1107.695516,414,1114.41101
-1480.706036,1267,1115.789495
786.669512,715,1116.89258
254.780095,340,1117.593467
-4043.968027,853,1118.890563
-3090.186655,975,1120.301625
-1443.676804,737,1121.301709
598.450762,340,1122.029143
-2022.785713,994,1123.432451
989.714813,1002,1126.749549
-2664.260794,949,1128.067631
552.227151,365,1128.794082
-201.100945,808,1130.01475
-1459.393288,935,1131.145128
1142.984095,340,1131.865445
-2131.12188,904,1132.95547
-3713.055973,1181,1134.30796
1668.377047,850,1135.60565
-4205.623043,1829,1139.219693
257.507653,794,1140.458474
663.005576,340,1141.176383
616.961352,413,1141.939665
-1678.39952,794,1142.96898
1505.409309,340,1143.68453
-1327.755916,1186,1145.254843
-1761.36664,1416,1146.711788
447.114761,716,1147.879663
-2980.060299,1664,1151.452639
-1515.36598,1877,1153.339004
-3490.387501,638,1154.394253
1413.863111,907,1155.737694
617.819091,414,1156.50335
1761.583964,912,1157.783387
-3492.899443,1548,1159.345427
-1940.856729,793,1160.406708
500.359735,340,1161.138788
-2013.333283,2155,1164.941399
2699.282483,1130,1166.393641
1098.229056,422,1167.1444
-2180.164155,866,1168.222632
173.116425,520,1169.191516
566.132509,1437,1171.039391
-456.866974,834,1172.412085
-1839.365586,890,1173.531259
-457.51964,795,1176.731486
818.283276,340,1177.454577
700.772028,414,1178.286197
367.467179,414,1179.124482
552.035506,1076,1180.669128
932.145587,414,1181.439954
-624.608384,730,1182.625102
1158.069882,790,1183.857739
-1936.643348,1595,1185.465497
-1082.175935,1132,1186.734253
-2047.4045,738,1189.610383
-1906.363162,946,1190.765982
298.581697,929,1191.875958
-1825.561527,690,1192.986386
716.17619,414,1193.755102
1318.817349,414,1194.551778
-248.056314,1449,1196.390345
-2536.292544,931,1197.650685
-243.750081,1206,1199.198418
218.475704,340,1199.945131
542.69309,994,1203.203239
-1501.994436,821,1204.296797
1337.842991,414,1205.095587
2047.832829,411,1205.875428
478.79561,414,1206.678518
-1070.637031,799,1207.916544
-591.905273,1104,1209.501397
816.883141,410,1210.269048
-1908.701712,992,1211.425179
-3288.839314,1071,1212.623841
633.65927,1058,1214.079883
3578.355707,1590,1218.191766
-4.128968,340,1218.909069
2099.026373,920,1220.248071
-1505.272209,966,1221.570865
-3083.420686,829,1222.788685
-3191.641355,1057,1223.978094
-3253.532855,840,1225.219721
399.813072,884,1226.516958
-367.729445,414,1227.305081
706.839344,414,1228.072195
531.587279,340,1230.712632
818.055242,448,1231.570255
-1872.702337,914,1232.745806
-1814.147162,1106,1234.009647
-299.089349,417,1234.770062
-2938.737475,2496,1236.960958
-6360.879234,961,1238.25245
-3051.935839,668,1239.370041
-1590.727879,340,1240.147648
-785.572938,439,1242.836867
215.127534,340,1243.607343
-1948.289206,1143,1244.928094
-1083.061023,844,1246.169366
-1484.225144,1317,1247.54322
19.725247,418,1248.350507
-3970.353759,802,1249.623233
-2718.36209,1155,1250.933643
7.724365,966,1252.11904
-1894.720293,966,1253.235702
-1055.93971,340,1255.8683
-859.018751,1134,1257.343665
-1718.328642,914,1258.470032
-686.042536,1477,1259.915523
-2720.015489,1139,1261.426103
-741.00199,340,1262.139822
988.166746,1398,1263.871515
-2704.711196,817,1265.141717
1301.016902,721,1268.161769
242.36148,755,1269.377649
498.908593,782,1270.614359
3152.906749,745,1271.801174
-801.402955,814,1272.911369
-712.004658,340,1273.638603
-326.213489,1313,1275.239036
403.293542,805,1276.52595
-104.849698,414,1277.338743
-1280.769643,429,1278.139342
701.211254,414,1278.944029
-2447.023567,2373,1282.970957
-194.609409,423,1283.743306
-2237.229,980,1284.943305
3175.71147,987,1286.299049
-1191.276221,1229,1287.592134
-1308.693497,803,1288.804422
-1951.685864,1046,1290.044906
-326.261852,689,1291.182742
2950.201048,1903,1294.836645
130.036093,964,1296.230973
-2792.293219,749,1297.232456
-1291.414796,416,1298.024127
-1812.606792,961,1299.233566
530.363974,340,1299.964153
-313.889618,1126,1301.429322
-1735.273961,1269,1302.807061
1871.990978,733,1303.945536
851.200057,414,1304.759104
-3005.614113,1008,1308.05145
451.151498,422,1308.821793
-964.887304,1777,1310.569699
-306.394384,340,1311.285714
-2557.358964,1045,1312.467544
306.985655,742,1313.6541
413.228941,414,1314.449717
-892.643053,621,1315.564049
-30.109882,784,1316.794429
-15.329415,414,1317.56042
-1848.696615,841,1320.479549
-1900.989722,761,1321.699497
-3408.067195,1528,1323.206934
-770.348918,713,1324.331708
-2018.7594,1062,1325.563536
1139.078978,340,1326.274741
-2636.460459,1050,1327.531682
-203.60972,425,1328.299654
-526.400716,698,1329.440351
-3255.704294,1346,1332.691799
208.110751,908,1334.077523
-2879.731463,788,1335.309848
693.843242,808,1336.549103
-1406.262357,934,1337.660168
946.66588,340,1338.372965
-3459.188243,2686,1340.753157
111.173085,757,1341.894559
-1241.078381,938,1346.055947
-3590.809487,1336,1348.176583
695.570725,350,1349.107659
1109.4282,894,1350.588908
-286.805004,340,1351.39121
572.213846,424,1352.645597
-217.587887,414,1354.041775
-282.429418,792,1355.839599
-1973.607104,949,1357.144764
-1784.329465,1206,1358.891052
1023.466547,1008,1360.900726
-2008.683498,877,1364.685046
1769.357102,851,1366.180754
-379.934558,427,1367.110081
155.145912,337,1367.957487
-1683.490861,856,1369.386612
1645.194014,848,1370.832831
-917.370606,554,1372.08408
-1740.393421,838,1373.569175
-1648.409038,1119,1375.063763
-366.703988,340,1376.141268
387.959723,414,1377.273427
-2328.233563,1120,1381.490333
-2409.058952,681,1383.015429
-2723.375788,831,1384.339396
2662.025997,1612,1386.369955
675.06702,340,1387.228902
-400.339696,806,1388.732803
2924.896884,910,1390.298955
656.084393,340,1391.168139
1441.83678,412,1392.137369
-680.280042,340,1393.03068
-2746.648837,1211,1395.189545
-102.599181,412,1398.656181
-100.541617,340,1399.633579
